x,sin_user,sin_real,sin_abs_err,cos_user,cos_real,cos_abs_err,tan_user,tan_real,tan_abs_err
-70,-0.7738897706606098,-0.7738906815578891,9.108972792715164e-07,0.6333099539360998,0.6333192030862999,9.24915020006356e-06,-1.2219763258903307,-1.2219599181369434,1.6407753387293056e-05
-69,0.11478481378317483,0.11478481378318722,1.239286451237831e-14,0.9933903797215113,0.9933903797222716,7.602807272633072e-13,0.11554854579460876,0.11554854579453279,7.596701045997634e-14
-68,0.8979204205000988,0.8979276806892913,7.26018919250393e-06,0.4400845685953905,0.4401430224960407,5.8453900650179413e-05,2.0403360730551725,2.0400815980159464,0.0002544750392261541
-67,0.8532782293602297,0.8555199789753223,0.002241749615092603,-0.5272242187356803,-0.5177697997895051,0.009454418946175158,-1.6184351914000636,-1.6523172640102353,0.03388207261017162
-66,-0.04323843412554362,0.026551154023966794,0.06978958814951042,-1.1974746815258825,-0.99964745596635,0.19782722555953258,0.03610801530304343,-0.02656051777603939,0.06266853307908282
-65,-0.8240320270623094,-0.8268286794901034,0.002796652427794033,-0.5739544714401659,-0.562453851238172,0.011500620201993828,1.4357097436572785,1.4700382576631723,0.03432851400589376
-64,-0.9200150141657188,-0.9200260381967906,1.1024031071782403e-05,0.3917725286169168,0.39185723042955,8.470181263320331e-05,-2.3483397812849924,-2.3478603091954366,0.000479472089555788
-63,-0.16735570030251332,-0.16735570030280691,2.9359847886212265e-13,0.9858965815667058,0.9858965815825497,1.5843881762123146e-11,-0.1697497520851177,-0.16974975208268753,2.430167178602005e-12
-62,0.7391801743395247,0.7391806966492228,5.223096981588071e-07,0.6735015192202815,0.6735071623235862,5.643103304753261e-06,1.0975181989125726,1.0975097786622852,8.420250287466402e-06
-61,0.9654967766672257,0.9661177700083929,0.0006209933411672752,-0.2611321880101858,-0.25810163593826746,0.0030305520719183243,-3.69734877965165,-3.7431679442724195,0.04581916462076929
-60,0.2747716167185267,0.3048106211022167,0.030039004383690004,-1.0463805029072981,-0.9524129804151563,0.0939675224921418,-0.262592446968471,-0.320040389379563,0.05744794241109197
-59,-0.628393550120745,-0.6367380071391379,0.008344457018392815,-0.8013531013240724,-0.7710802229758452,0.030272878348227228,0.7841656182305315,0.8257740091968151,0.04160839096628355
-58,-0.9927954058186846,-0.9928726480845371,7.724226585248406e-05,0.11870316302834583,0.11918013544881928,0.0004769724204734538,-8.363681139495913,-8.330856852490458,0.03282428700545559
-57,-0.436164753110356,-0.43616475524782494,2.1374689240794e-09,0.8998667843634885,0.8998668269691937,4.260570518610507e-08,-0.48469924736567827,-0.48469922679209587,2.0573582393268453e-08
-56,0.5215509897036752,0.5215510020869119,1.238323665830876e-08,0.8532199047192033,0.8532201077225842,2.0300338088308223e-07,0.6112738191162088,0.6112736881917098,1.3092449901996872e-07
-55,0.9996169967379297,0.9997551733586199,0.0001381766206901558,0.02132760611843698,0.022126756261955736,0.0007991501435187544,46.869629492725636,45.18308791052113,1.6865415822045051
-54,0.5469934255323098,0.5587890488516163,0.011795623319306503,-0.8704298540470413,-0.8293098328631502,0.04112002118389113,-0.6284175835526297,-0.6738001006480598,0.045382517095430175
-53,-0.3738932084945389,-0.39592515018183416,0.022031941687295276,-0.9897307408431512,-0.9182827862121189,0.07144795463103226,0.37777265377856145,0.4311581967195641,0.05338554294100267
-52,-0.9862464966117216,-0.9866275920404853,0.0003810954287637447,-0.16495631098050625,-0.16299078079570548,0.001965530184800779,5.978834582014091,6.053272382792838,0.07443780077874695
-51,-0.6702290051846171,-0.6702291758433747,1.7065875757005244e-07,0.7421521080166414,0.7421541968137826,2.0887971411420736e-06,-0.903088461172421,-0.9030861493754311,2.311796989951098e-06
-50,0.262374853685885,0.26237485370392877,1.8043788685417894e-11,0.9649660278805721,0.9649660284921133,6.11541262074411e-10,0.27190061215124717,0.27190061199763077,1.536163973803184e-10
-49,0.9537300460009225,0.9537526527594719,2.2606758549370554e-05,0.30043228351027773,0.3005925437436371,0.00016026023335935502,3.174525836096757,3.172908552159191,0.0016172839375663273
-48,0.7641183436453589,0.7682546613236668,0.00413631767830791,-0.656409424465229,-0.6401443394691997,0.0162650849960293,-1.1640880145312957,-1.2001272431162864,0.036039228584990646
-47,-0.07085228127280807,-0.123573122745224,0.05272084147241593,-1.1467758105287742,-0.9923354691509287,0.15444034137784546,0.06178389936576909,0.12452756813273719,0.0627436687669681
-46,-0.9003160332277651,-0.9017883476488092,0.0014723144210441186,-0.4386920378540399,-0.4321779448847783,0.006514092969261587,2.0522734755612664,2.086613531121382,0.034340055560115434
-45,-0.8509003275194719,-0.8509035245341184,3.1970146465720717e-06,0.5252937751199623,0.5253219888177297,2.821369776739857e-05,-1.6198561030447203,-1.6197751905438615,8.091250085873192e-05
-44,-0.01770192510541529,-0.017701925105413577,1.7139067942650854e-15,0.9998433086476912,0.9998433086476912,0.0,-0.01770469927868749,-0.017704699278685777,1.7139067942650854e-15
-43,0.831772416572432,0.8317747426285983,2.326056166346291e-06,0.5550920311295325,0.5551133015206257,2.127039109312001e-05,1.4984405646751848,1.4983873388551707,5.3225820014102254e-05
-42,0.9152644899383198,0.9165215479156338,0.0012570579773140134,-0.40564795114530433,-0.39998531498835127,0.00566263615695306,-2.256302508996204,-2.2913879924374863,0.03508548344128215
-41,0.1111260333763266,0.158622668804709,0.047496635428382394,-1.1281850442558898,-0.9873392775238264,0.1408457667320634,-0.09849982850075921,-0.16065669868064283,0.062156870179883625
-40,-0.7403641707143054,-0.7451131604793488,0.004748989765043454,-0.6853191460273999,-0.6669380616522619,0.018381084375137968,1.080320278524226,1.117214930923896,0.036894652399669825
-39,-0.9637664304397586,-0.9637953862840878,2.895584432915932e-05,0.2664432862396697,0.26664293235993725,0.00019964612026757145,-3.6171541195180894,-3.614554407101535,0.002599712416554212
-38,-0.296368578653729,-0.2963685787093853,5.5656312891727566e-11,0.9550736423827958,0.9550736440472949,1.6644990941117044e-09,-0.31030966147733324,-0.310309660994801,4.825322363899431e-10
-37,0.643538023903668,0.6435381333569995,1.094533315093571e-07,0.7654126442891882,0.7654140519453434,1.4076561551945588e-06,0.8407726586504187,0.8407712554027597,1.4032476590708498e-06
-36,0.9914619712252676,0.9917788534431158,0.00031688221784820225,-0.12963249430871454,-0.12796368962740468,0.0016688046813098656,-7.648251902521763,-7.750470905699148,0.10221900317738442
-35,0.40855571567665916,0.428182669496151,0.019626953819491866,-0.9681999109107625,-0.9036922050915067,0.0645077058192558,-0.42197454376167065,-0.473814720414451,0.051840176652780345
-34,-0.5157491385018641,-0.5290826861200238,0.013333547618159747,-0.8943984878855133,-0.8485702747846052,0.04582821310090812,0.5766435716155661,0.6234989627162255,0.046855391100659394
-33,-0.9997426780881726,-0.9999118601072672,0.00016918201909454922,-0.014233137063997491,-0.013276747223059479,0.0009563898409380121,70.24050099376946,75.31301480008509,5.0725138063156265
-32,-0.5514266595097648,-0.5514266812416906,2.1731925814449937e-08,0.8342230258692935,0.8342233605065102,3.346372167145617e-07,-0.6610062805868446,-0.6610060414837631,2.3910308155628e-07
-31,0.4040376442981111,0.404037645323065,1.0249538995310559e-09,0.9147423356339027,0.9147423578045313,2.2170628555251426e-08,0.44169557760559874,0.441695568020698,9.584900761971937e-09
-30,0.9879697202441967,0.9880316240928618,6.190384866511245e-05,0.15385955454861075,0.15425144988758405,0.0003918953389732971,6.421243861927699,6.405331196646276,0.01591266528142299
-29,0.6563023080648283,0.6636338842129675,0.007331576148139285,-0.7750546633664948,-0.7480575296890003,0.026997133677494456,-0.8467819614350054,-0.8871428437982151,0.04036088236320967
-28,-0.23737231196812153,-0.27090578830786904,0.033533476339747514,-1.0661691119839343,-0.9626058663135666,0.10356324567036768,0.22264039475540387,0.28142960456426525,0.058789209808861376
-27,-0.9556390407199182,-0.956375928404503,0.0007368876845847971,-0.29566584147698094,-0.2921388087338362,0.0035270327431447535,3.2321591021339526,3.273703800428119,0.041544698294166515
-26,-0.7625576908359711,-0.7625584504796027,7.596436315537858e-07,0.6469114510522028,0.6469193223286404,7.87127643753216e-06,-1.1787667223940301,-1.1787535542062797,1.3168187750434157e-05
-25,0.1323517500977368,0.13235175009777303,3.622102617839573e-14,0.9912028118610835,0.9912028118634736,2.390088127413037e-12,0.1335264070218213,0.13352640702153587,2.8543833963112775e-13
-24,0.9055699990546433,0.9055783620066239,8.36295198058945e-06,0.4241127323579776,0.424179007336997,6.627497901939838e-05,2.135210593701973,2.1348966977217008,0.00031389598027242727
-23,0.8438056416926173,0.8462204041751706,0.0024147624825533454,-0.5429310796162927,-0.5328330203333975,0.0100980592828952,-1.554167137178742,-1.5881530833912738,0.033985946212531815
-22,-0.06451893223937433,0.008851309290403876,0.0733702415297782,-1.206718928506745,-0.9999608263946371,0.20675810211210788,0.05346641269579927,-0.00885165604168446,0.06231806873748373
-21,-0.8340561370058376,-0.8366556385360561,0.0025995015302184843,-0.5585087634334085,-0.5477292602242684,0.010779503209140118,1.4933626678989127,1.5274985276366035,0.034135859737690843
-20,-0.9129356387213503,-0.9129452507276277,9.612006277359697e-06,0.40800706651678725,0.40808206181339196,7.499529660470738e-05,-2.2375485957025405,-2.237160944224742,0.0003876514777982898
-19,-0.14987720966284426,-0.14987720966295234,1.0808021144725899e-13,0.9887046181801623,0.9887046181866692,6.50690612502558e-12,-0.15158947061328842,-0.15158947061240008,8.88344953153819e-13
-18,0.7509866156414213,0.750987246771676,6.3113025472461e-07,0.6603100319178427,0.6603167082440802,6.676326237520236e-06,1.1373242557896817,1.1373137123376869,1.0543451994804443e-05
-17,0.9607207479665301,0.9613974918795568,0.000676743913026745,-0.278433928947738,-0.27516333805159693,0.003270590896141068,-3.450444245776014,-3.49391564547484,0.043471399698826296
-16,0.2561595389161697,0.2879033166650653,0.031743777748895585,-1.0563237996715982,-0.9576594803233847,0.09866431934821351,-0.24250096324233864,-0.3006322420239034,0.05813127878156474
-15,-0.6424643185450384,-0.6502878401571168,0.007823521612078443,-0.7882821828794013,-0.7596879128588213,0.028594270020580015,0.8150181908187674,0.8559934009085187,0.04097521008975136
-14,-0.990538158967573,-0.9906073556948704,6.919672729732707e-05,0.13630460670538885,0.1367372182078336,0.0004326115024447519,-7.267092308248535,-7.2446066160948055,0.02248569215372953
-13,-0.42016703533534766,-0.4201670368266409,1.491293255551085e-09,0.9074467505100681,0.9074467814501962,3.0940128126211164e-08,-0.46302114708017345,-0.4630211329364896,1.4143683835232679e-08
-12,0.5365729015234524,0.5365729180004349,1.6476982556135056e-08,0.843853697071926,0.8438539587324921,2.6166056610321675e-07,0.6358601063019547,0.6358599286615808,1.7764037385514797e-07
-11,0.9998372228250519,0.9999902065507035,0.00015298372565153429,0.0035510062159649185,0.004425697988050785,0.000874691772085867,281.5644811687172,225.95084645419513,55.61363471452205
-10,0.5314773592715458,0.5440211108893698,0.01254375161782395,-0.882490265304273,-0.8390715290764524,0.043418736227820554,-0.6022472770147762,-0.6483608274590866,0.046113550444310425
-9,-0.39131974878803555,-0.4121184852417566,0.020798736453721045,-0.9790312092986845,-0.9111302618846769,0.06790094741400754,0.3997009953016228,0.45231565944180985,0.05261466414018706
-8,-0.989010570547411,-0.9893582466233818,0.0003476760759707487,-0.1473119111275425,-0.14550003380861354,0.001811877318928956,6.713717600819982,6.799711455220379,0.08599385440039686
-7,-0.6569864616708982,-0.6569865987187891,1.370478908135908e-07,0.7539005354148968,0.7539022543433046,1.7189284078344969e-06,-0.871449787881284,-0.8714479827243188,1.8051569652399735e-06
-6,0.27941549816667366,0.27941549819892586,3.225220090996572e-11,0.9601702856255209,0.960170286650366,1.0248450976746426e-09,0.2910061916617668,0.29100619138474915,2.770176310562533e-10
-5,0.9588986675581885,0.9589242746631385,2.560710494992069e-05,0.28348317621293834,0.28366218546322625,0.00017900925028790926,3.3825593475004383,3.380515006246586,0.002044341253852444
-4,0.7523692045195053,0.7568024953079282,0.004433290788422917,-0.670938581882107,-0.6536436208636119,0.017294961018495036,-1.1213682218258643,-1.1578212823495775,0.03645306052371322
-3,-0.09107142857142847,-0.1411200080598672,0.050048579488438744,-1.1375,-0.9899924966004454,0.14750750339955454,0.08006279434850855,0.1425465430742778,0.062483748725769256
-2,-0.9079365079365079,-0.9092974268256817,0.001360918889173779,-0.4222222222222223,-0.4161468365471424,0.00607538567507987,2.150375939849624,2.185039863261519,0.03466392341189506
-1,-0.841468253968254,-0.8414709848078965,2.7308396425285153e-06,0.5402777777777777,0.5403023058681398,2.4528090362019306e-05,-1.5574733749540948,-1.5574077246549023,6.565029919247678e-05
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.841468253968254,0.8414709848078965,2.7308396425285153e-06,0.5402777777777777,0.5403023058681398,2.4528090362019306e-05,1.5574733749540948,1.5574077246549023,6.565029919247678e-05
2,0.9079365079365079,0.9092974268256817,0.001360918889173779,-0.4222222222222223,-0.4161468365471424,0.00607538567507987,-2.150375939849624,-2.185039863261519,0.03466392341189506
3,0.09107142857142847,0.1411200080598672,0.050048579488438744,-1.1375,-0.9899924966004454,0.14750750339955454,-0.08006279434850855,-0.1425465430742778,0.062483748725769256
4,-0.7523692045195053,-0.7568024953079282,0.004433290788422917,-0.670938581882107,-0.6536436208636119,0.017294961018495036,1.1213682218258643,1.1578212823495775,0.03645306052371322
5,-0.9588986675581885,-0.9589242746631385,2.560710494992069e-05,0.28348317621293834,0.28366218546322625,0.00017900925028790926,-3.3825593475004383,-3.380515006246586,0.002044341253852444
6,-0.27941549816667366,-0.27941549819892586,3.225220090996572e-11,0.9601702856255209,0.960170286650366,1.0248450976746426e-09,-0.2910061916617668,-0.29100619138474915,2.770176310562533e-10
7,0.6569864616708982,0.6569865987187891,1.370478908135908e-07,0.7539005354148968,0.7539022543433046,1.7189284078344969e-06,0.871449787881284,0.8714479827243188,1.8051569652399735e-06
8,0.989010570547411,0.9893582466233818,0.0003476760759707487,-0.1473119111275425,-0.14550003380861354,0.001811877318928956,-6.713717600819982,-6.799711455220379,0.08599385440039686
9,0.39131974878803555,0.4121184852417566,0.020798736453721045,-0.9790312092986845,-0.9111302618846769,0.06790094741400754,-0.3997009953016228,-0.45231565944180985,0.05261466414018706
10,-0.5314773592715458,-0.5440211108893698,0.01254375161782395,-0.882490265304273,-0.8390715290764524,0.043418736227820554,0.6022472770147762,0.6483608274590866,0.046113550444310425
11,-0.9998372228250519,-0.9999902065507035,0.00015298372565153429,0.0035510062159649185,0.004425697988050785,0.000874691772085867,-281.5644811687172,-225.95084645419513,55.61363471452205
12,-0.5365729015234524,-0.5365729180004349,1.6476982556135056e-08,0.843853697071926,0.8438539587324921,2.6166056610321675e-07,-0.6358601063019547,-0.6358599286615808,1.7764037385514797e-07
13,0.42016703533534766,0.4201670368266409,1.491293255551085e-09,0.9074467505100681,0.9074467814501962,3.0940128126211164e-08,0.46302114708017345,0.4630211329364896,1.4143683835232679e-08
14,0.990538158967573,0.9906073556948704,6.919672729732707e-05,0.13630460670538885,0.1367372182078336,0.0004326115024447519,7.267092308248535,7.2446066160948055,0.02248569215372953
15,0.6424643185450384,0.6502878401571168,0.007823521612078443,-0.7882821828794013,-0.7596879128588213,0.028594270020580015,-0.8150181908187674,-0.8559934009085187,0.04097521008975136
16,-0.2561595389161697,-0.2879033166650653,0.031743777748895585,-1.0563237996715982,-0.9576594803233847,0.09866431934821351,0.24250096324233864,0.3006322420239034,0.05813127878156474
17,-0.9607207479665301,-0.9613974918795568,0.000676743913026745,-0.278433928947738,-0.27516333805159693,0.003270590896141068,3.450444245776014,3.49391564547484,0.043471399698826296
18,-0.7509866156414213,-0.750987246771676,6.3113025472461e-07,0.6603100319178427,0.6603167082440802,6.676326237520236e-06,-1.1373242557896817,-1.1373137123376869,1.0543451994804443e-05
19,0.14987720966284426,0.14987720966295234,1.0808021144725899e-13,0.9887046181801623,0.9887046181866692,6.50690612502558e-12,0.15158947061328842,0.15158947061240008,8.88344953153819e-13
20,0.9129356387213503,0.9129452507276277,9.612006277359697e-06,0.40800706651678725,0.40808206181339196,7.499529660470738e-05,2.2375485957025405,2.237160944224742,0.0003876514777982898
21,0.8340561370058376,0.8366556385360561,0.0025995015302184843,-0.5585087634334085,-0.5477292602242684,0.010779503209140118,-1.4933626678989127,-1.5274985276366035,0.034135859737690843
22,0.06451893223937433,-0.008851309290403876,0.0733702415297782,-1.206718928506745,-0.9999608263946371,0.20675810211210788,-0.05346641269579927,0.00885165604168446,0.06231806873748373
23,-0.8438056416926173,-0.8462204041751706,0.0024147624825533454,-0.5429310796162927,-0.5328330203333975,0.0100980592828952,1.554167137178742,1.5881530833912738,0.033985946212531815
24,-0.9055699990546433,-0.9055783620066239,8.36295198058945e-06,0.4241127323579776,0.424179007336997,6.627497901939838e-05,-2.135210593701973,-2.1348966977217008,0.00031389598027242727
25,-0.1323517500977368,-0.13235175009777303,3.622102617839573e-14,0.9912028118610835,0.9912028118634736,2.390088127413037e-12,-0.1335264070218213,-0.13352640702153587,2.8543833963112775e-13
26,0.7625576908359711,0.7625584504796027,7.596436315537858e-07,0.6469114510522028,0.6469193223286404,7.87127643753216e-06,1.1787667223940301,1.1787535542062797,1.3168187750434157e-05
27,0.9556390407199182,0.956375928404503,0.0007368876845847971,-0.29566584147698094,-0.2921388087338362,0.0035270327431447535,-3.2321591021339526,-3.273703800428119,0.041544698294166515
28,0.23737231196812153,0.27090578830786904,0.033533476339747514,-1.0661691119839343,-0.9626058663135666,0.10356324567036768,-0.22264039475540387,-0.28142960456426525,0.058789209808861376
29,-0.6563023080648283,-0.6636338842129675,0.007331576148139285,-0.7750546633664948,-0.7480575296890003,0.026997133677494456,0.8467819614350054,0.8871428437982151,0.04036088236320967
30,-0.9879697202441967,-0.9880316240928618,6.190384866511245e-05,0.15385955454861075,0.15425144988758405,0.0003918953389732971,-6.421243861927699,-6.405331196646276,0.01591266528142299
31,-0.4040376442981111,-0.404037645323065,1.0249538995310559e-09,0.9147423356339027,0.9147423578045313,2.2170628555251426e-08,-0.44169557760559874,-0.441695568020698,9.584900761971937e-09
32,0.5514266595097648,0.5514266812416906,2.1731925814449937e-08,0.8342230258692935,0.8342233605065102,3.346372167145617e-07,0.6610062805868446,0.6610060414837631,2.3910308155628e-07
33,0.9997426780881726,0.9999118601072672,0.00016918201909454922,-0.014233137063997491,-0.013276747223059479,0.0009563898409380121,-70.24050099376946,-75.31301480008509,5.0725138063156265
34,0.5157491385018641,0.5290826861200238,0.013333547618159747,-0.8943984878855133,-0.8485702747846052,0.04582821310090812,-0.5766435716155661,-0.6234989627162255,0.046855391100659394
35,-0.40855571567665916,-0.428182669496151,0.019626953819491866,-0.9681999109107625,-0.9036922050915067,0.0645077058192558,0.42197454376167065,0.473814720414451,0.051840176652780345
36,-0.9914619712252676,-0.9917788534431158,0.00031688221784820225,-0.12963249430871454,-0.12796368962740468,0.0016688046813098656,7.648251902521763,7.750470905699148,0.10221900317738442
37,-0.643538023903668,-0.6435381333569995,1.094533315093571e-07,0.7654126442891882,0.7654140519453434,1.4076561551945588e-06,-0.8407726586504187,-0.8407712554027597,1.4032476590708498e-06
38,0.296368578653729,0.2963685787093853,5.5656312891727566e-11,0.9550736423827958,0.9550736440472949,1.6644990941117044e-09,0.31030966147733324,0.310309660994801,4.825322363899431e-10
39,0.9637664304397586,0.9637953862840878,2.895584432915932e-05,0.2664432862396697,0.26664293235993725,0.00019964612026757145,3.6171541195180894,3.614554407101535,0.002599712416554212
40,0.7403641707143054,0.7451131604793488,0.004748989765043454,-0.6853191460273999,-0.6669380616522619,0.018381084375137968,-1.080320278524226,-1.117214930923896,0.036894652399669825
41,-0.1111260333763266,-0.158622668804709,0.047496635428382394,-1.1281850442558898,-0.9873392775238264,0.1408457667320634,0.09849982850075921,0.16065669868064283,0.062156870179883625
42,-0.9152644899383198,-0.9165215479156338,0.0012570579773140134,-0.40564795114530433,-0.39998531498835127,0.00566263615695306,2.256302508996204,2.2913879924374863,0.03508548344128215
43,-0.831772416572432,-0.8317747426285983,2.326056166346291e-06,0.5550920311295325,0.5551133015206257,2.127039109312001e-05,-1.4984405646751848,-1.4983873388551707,5.3225820014102254e-05
44,0.01770192510541529,0.017701925105413577,1.7139067942650854e-15,0.9998433086476912,0.9998433086476912,0.0,0.01770469927868749,0.017704699278685777,1.7139067942650854e-15
45,0.8509003275194719,0.8509035245341184,3.1970146465720717e-06,0.5252937751199623,0.5253219888177297,2.821369776739857e-05,1.6198561030447203,1.6197751905438615,8.091250085873192e-05
46,0.9003160332277651,0.9017883476488092,0.0014723144210441186,-0.4386920378540399,-0.4321779448847783,0.006514092969261587,-2.0522734755612664,-2.086613531121382,0.034340055560115434
47,0.07085228127280807,0.123573122745224,0.05272084147241593,-1.1467758105287742,-0.9923354691509287,0.15444034137784546,-0.06178389936576909,-0.12452756813273719,0.0627436687669681
48,-0.7641183436453589,-0.7682546613236668,0.00413631767830791,-0.656409424465229,-0.6401443394691997,0.0162650849960293,1.1640880145312957,1.2001272431162864,0.036039228584990646
49,-0.9537300460009225,-0.9537526527594719,2.2606758549370554e-05,0.30043228351027773,0.3005925437436371,0.00016026023335935502,-3.174525836096757,-3.172908552159191,0.0016172839375663273
50,-0.262374853685885,-0.26237485370392877,1.8043788685417894e-11,0.9649660278805721,0.9649660284921133,6.11541262074411e-10,-0.27190061215124717,-0.27190061199763077,1.536163973803184e-10
51,0.6702290051846171,0.6702291758433747,1.7065875757005244e-07,0.7421521080166414,0.7421541968137826,2.0887971411420736e-06,0.903088461172421,0.9030861493754311,2.311796989951098e-06
52,0.9862464966117216,0.9866275920404853,0.0003810954287637447,-0.16495631098050625,-0.16299078079570548,0.001965530184800779,-5.978834582014091,-6.053272382792838,0.07443780077874695
53,0.3738932084945389,0.39592515018183416,0.022031941687295276,-0.9897307408431512,-0.9182827862121189,0.07144795463103226,-0.37777265377856145,-0.4311581967195641,0.05338554294100267
54,-0.5469934255323098,-0.5587890488516163,0.011795623319306503,-0.8704298540470413,-0.8293098328631502,0.04112002118389113,0.6284175835526297,0.6738001006480598,0.045382517095430175
55,-0.9996169967379297,-0.9997551733586199,0.0001381766206901558,0.02132760611843698,0.022126756261955736,0.0007991501435187544,-46.869629492725636,-45.18308791052113,1.6865415822045051
